Monitoring type,Site name,Latitude,Longitude,Reource label,Start date,End date,Near real-time period,Period type,Update frequency,Resource Url,Website Url
Water quality,Tin Can Inlet (grid reference 028353 - AMTD 9.1),-25.90209,153.02067,Historic data,21/05/1993,18/12/2013,,,Historic,https://data.qld.gov.au/dataset/ambient-estuarine-water-quality-monitoring-data-1993-to-2013/resource/fd80c3f5-952a-476d-87b0-651fd44e8303,
Water quality,Tin Can Inlet (grid reference 035320 - AMTD 14.9),-25.9319,153.036,Historic data,21/05/1993,18/12/2013,,,Historic,https://data.qld.gov.au/dataset/ambient-estuarine-water-quality-monitoring-data-1993-to-2013/resource/fd80c3f5-952a-476d-87b0-651fd44e8303,
Water quality,Tin Can Inlet (grid reference 043376 - AMTD 6.4),-25.881631,153.041005,Historic data,21/05/1993,18/12/2013,,,Historic,https://data.qld.gov.au/dataset/ambient-estuarine-water-quality-monitoring-data-1993-to-2013/resource/fd80c3f5-952a-476d-87b0-651fd44e8303,
Water quality,Snapper Creek (grid reference 004347 - AMTD 2.1),-25.904444,153.005,Historic data,14/12/1993,18/12/2013,,,Historic,https://data.qld.gov.au/dataset/ambient-estuarine-water-quality-monitoring-data-1993-to-2013/resource/fd80c3f5-952a-476d-87b0-651fd44e8303,
Wave height and direction,Abbot Point,-19.86625,148.097417,Historic data,7/05/1977,28/06/2000,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/d1ad1ed8-afa3-4069-b3aa-c1839df49ec7,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/abbot-point/
Wave height and direction,Albatross Bay,-12.6883,141.684,2008-2015 data,25/11/2008,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-albatross-bay/resource/b231d7a2-2305-4c5e-9373-48f0433ce6b3,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/albatross-bay/
Wave height and direction,Albatross Bay,-12.688,141.684667,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/albatross-bay/
Wave height and direction,Bar Cutting wave pole,-27.331667,153.1958,Historic data,1/07/1997,30/09/2002,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/de8c4280-1ab5-41bf-950e-75be059a0cf0,
Wave height and direction,Bargara,-24.825,152.4717,Historic data,18/02/1986,10/04/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/e721b5f6-ce95-4c4f-acb8-3e6779b7b5cb,
Wave height and direction,Bilinga,-28.138833,153.5042,Historic data,6/10/2007,2/07/2008,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/f8444bb3-10a7-40b5-bbc4-f698fdec9c74,
Wave height and direction,Bowen,-19.930833,148.2775,Historic data,14/09/1978,29/05/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/cf4f06df-3347-4c24-b449-c3e7f4b4b684,
Wave height and direction,Bramston Beach,-17.323667,146.0367,Historic data,16/12/1981,28/10/1985,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/51b7962d-cac4-4941-b0bd-915e10f70517,
Wave height and direction,Bribie Island,-26.9625,153.3472,Historic data,15/06/1983,12/04/1985,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/559ab211-d102-41ac-83ff-7767d1adbc67,
Wave height and direction,Brisbane,-27.483333,153.616667,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-brisbane/resource/cf594247-4da2-4802-8a86-ea7b514df3e7,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/brisbane/
Wave height and direction,Brisbane,-27.483333,153.616667,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-brisbane/resource/5e648c66-e67f-4b76-9ba3-5a281bec7ccf,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/brisbane/
Wave height and direction,Brisbane,-27.483333,153.616667,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-brisbane/resource/b328dc90-4f16-4c63-a577-ad954b5e898c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/brisbane/
Wave height and direction,Brisbane,-27.4556,153.6171,1976-2011 data,31/01/1976,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-brisbane/resource/dc366f6a-957c-4d47-b582-05768f3c02b9,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/brisbane/
Wave height and direction,Brisbane,-27.483333,153.616667,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/brisbane/
Wave height and direction,Burnett Heads,-24.457667,152.5866,Historic data,5/05/1976,4/10/1990,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/9881753a-ec5c-4a05-b929-9f88090717c4,
Wave height and direction,Cairns,-16.820833,145.7475,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-cairns/resource/82b90761-4931-41fa-ac9f-180c48667428,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/cairns/
Wave height and direction,Cairns,-16.820833,145.7475,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-cairns/resource/0ed0fa7f-af98-446c-a33f-97f99cc1718f,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/cairns/
Wave height and direction,Cairns,-16.820833,145.7475,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-cairns/resource/32d4d803-d1d1-4060-bb71-9f0654f9314a,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/cairns/
Wave height and direction,Cairns,-16.820833,145.7475,1975-2011 data,4/05/1975,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-cairns/resource/b9a03a71-19fd-448b-8ee8-01f95593fb84,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/cairns/
Wave height and direction,Cairns,-16.820833,145.7475,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/cairns/
Wave height and direction,Cairns (Clifton Beach Nearshore),-16.763833,145.6889,Historic data,18/03/1981,12/07/1982,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/4603db7b-77af-4968-be04-214a07c0d107,
Wave height and direction,Cairns (Holloways Beach Nearshore),-16.830667,145.75,Historic data,18/03/1981,12/07/1982,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/8f725208-6cef-4805-9c42-8dec4984eb08,
Wave height and direction,Cairns (Yorkeys Knob Nearshore),-16.802833,145.7333,Historic data,18/03/1981,12/07/1982,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/3d356848-8c2d-47b0-afa7-b5a6b7d826c5,
Wave height and direction,Caloundra,-26.8476,153.1557,2013-2015 data,26/04/2013,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-caloundra/resource/fe51b69b-df4e-4eb2-981f-3e18707bd09f,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/caloundra/
Wave height and direction,Cleveland Bay,-19.185333,146.9031,Historic data,5/01/1993,22/08/1996,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/0f532217-60e0-4739-8c12-6c7c1474d9e5,
Wave height and direction,Coonarr,-24.985667,152.5,Historic data,18/02/1986,4/08/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/02750bf7-44ce-4871-a224-b8ea004c24c2,
Wave height and direction,Dunk Island,-17.848333,146.185167,Historic data,17/12/1998,12/11/2002,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/8554d395-ad35-4c52-bea1-3a055595053b,
Wave height and direction,Emu Park,-23.3,151.066666,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-emu-park/resource/99a6968c-5411-4576-a2dc-ccc3ce7d58fc,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/emu-park/
Wave height and direction,Emu Park,-23.3,151.066666,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-emu-park/resource/6f9ce3d3-b74c-4d11-8262-1673787eab7a,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/emu-park/
Wave height and direction,Emu Park,-23.3,151.066666,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-emu-park/resource/f18e32a0-7234-4a9f-9334-f148346f7275,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/emu-park/
Wave height and direction,Emu Park,-23.3,151.066666,1996-2011 data,24/07/1996,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-emu-park/resource/ba96f205-871c-4f8d-9314-b17bb127b477,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/emu-park/
Wave height and direction,Emu Park,-23.3,151.066666,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/emu-park/
Wave height and direction,Gladstone,-21.883333,151.5,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gladstone/resource/0b1564fd-48a5-4b0b-92cd-365dd11b2f3f,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gladstone/
Wave height and direction,Gladstone,-21.883333,151.5,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gladstone/resource/0dc07c35-95a5-43ab-96be-dc83b774d5fd,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gladstone/
Wave height and direction,Gladstone,-21.883333,151.5,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gladstone/resource/451c930e-394e-45eb-a475-ab2b3458404c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gladstone/
Wave height and direction,Gladstone,-21.883333,151.5,2009-2011 data,,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gladstone/resource/c845b1d3-00ac-4725-a3a7-fae0a581361a,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gladstone/
Wave height and direction,Gladstone,-21.883333,151.5,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gladstone/
Wave height and direction,Gold Coast,-27.962667,153.4415,1987-2014 data,21/02/1987,31/05/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gold-coast/resource/05f38c26-1420-48d1-a560-e9b15a0d51d7,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gold-coast/
Wave height and direction,Gold Coast,-27.962667,153.4415,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gold-coast/resource/9c1270fd-6626-4ed4-b629-73f687dbb04f,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gold-coast/
Wave height and direction,Gold Coast,-27.962667,153.4415,2015 data,1/01/2015,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-gold-coast/resource/30cdfd68-52e9-4c5c-933c-03c2fed5a11a,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/gold-coast/
Wave height and direction,Hay Point,-21.2235,149.270333,1977-2007 data,24/03/1977,31/12/2007,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-hay-point/resource/c82ee7d3-25e9-4642-819d-67c443929c90,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/hay-point/
Wave height and direction,Hay Point,-21.2235,149.270333,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/hay-point/
Wave height and direction,Hay Point,-21.2235,149.270333,2008-2015 data,1/01/2008,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-hay-point/resource/88f34cac-0ab4-458d-a711-de55854221a5,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/hay-point/
Wave height and direction,Hayman Island,-20.087833,148.708833,Historic data,26/10/1995,14/10/1996,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/e514cd64-fe9c-4733-989e-e560303bbc10,
Wave height and direction,Heron Is. Blue Pools,-23.429667,151.919667,Historic data,16/03/1996,14/05/1997,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/ebcd6432-10a5-4909-8448-93290c19f970,
Wave height and direction,Heron Is. Wistari Ch.,-23.472167,151.938333,Historic data,16/03/1996,14/05/1997,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/56eeee89-918a-4e33-8297-25cebfe4c942,
Wave height and direction,Hervey Bay,-25.25,152.85,Historic data,3/03/1977,13/02/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/1e84969f-cd52-4317-bcf9-d83bd72b8105,
Wave height and direction,Holloways Beach,-16.820833,145.7475,Historic data,3/12/1997,30/06/1998,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/aa50abe1-36fb-4f2c-8133-7b6e9a81944b,
Wave height and direction,Karumba inshore,-17.371833,140.708667,Historic data,1/08/1994,31/07/1995,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/00018dbe-277f-4268-8800-a55291643dac,
Wave height and direction,Karumba offshore,-17.085833,140.296833,Historic data,4/08/1994,20/01/1995,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/4ae37e91-d21d-4792-88d8-6e9a7929abb5,
Wave height and direction,Kirra,-28.157833,153.528833,Historic data,26/08/1988,10/02/1998,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/2b8ffabf-f2d2-4469-ac84-48a25de24dd3,
Wave height and direction,Lindeman Island,-20.390333,149.078667,Historic data,18/10/1996,20/05/1997,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/df3f17af-74f2-4bc8-bd01-852b51ea47f3,
Wave height and direction,Long Island,-20.451667,148.901,Historic data,20/05/1997,30/09/1997,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/3d91b850-63f4-4ed8-9134-c3de48d8ddbc,
Wave height and direction,Low Islets,-16.393833,145.573667,Historic data,1/11/1998,10/08/1999,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/a7c4c642-14d9-4616-b7f8-071132a4ba3a,
Wave height and direction,Lucinda,-18.515667,146.383333,Historic data,2/03/1995,13/05/1996,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/25482e73-6630-4569-b26f-945682671e9f,
Wave height and direction,Mackay,-21.039967,149.545967,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mackay/resource/a4d3fc6e-fa13-4bb9-b67e-517dc290e6e8,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mackay/
Wave height and direction,Mackay,-21.039967,149.545967,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mackay/resource/378b0134-96e0-4e44-a595-52dde2c2046d,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mackay/
Wave height and direction,Mackay,-21.039967,149.545967,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mackay/resource/9dbb6ef5-b69c-4393-b974-414b258cd5f6,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mackay/
Wave height and direction,Mackay,-21.039967,149.545967,1975-2011 data,19/09/1975,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mackay/resource/ae36230c-6fb4-45a6-ac03-7601c489b25e,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mackay/
Wave height and direction,Mackay,-21.039967,149.545967,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mackay/
Wave height and direction,Mackay - Blacks Beach,-21.043333,149.193333,Historic data,12/05/1987,30/04/2001,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/a82164f3-c0a1-473b-87d0-4847097339fa,
Wave height and direction,Mackay - Bucasia Beach,-21,149.183333,Historic data,10/02/1988,11/05/1989,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/305986f6-16f7-4b6d-af49-17c61edd2087,
Wave height and direction,Mackay - Far Beach,-21.193333,149.241167,Historic data,6/02/1990,18/02/1991,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/d725b01c-568b-491e-b90f-b6e654507c56,
Wave height and direction,Mackay - Slade Point,-21.115667,149.233333,Historic data,11/03/1986,7/04/1987,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/bb47b7d6-61e6-4b23-9263-3863fa73418f,
Wave height and direction,Mackay Inner,-21.014667,149.338667,Historic data,22/11/2000,31/01/2002,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/3c5851a2-5d4c-49fe-9298-2889ef4665ba,
Wave height and direction,Mooloolaba,-26.566,153.18117,2000-2014 data,20/04/2000,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mooloolaba/resource/ead75011-c55d-456b-b2f4-0845eb3aa128,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mooloolaba/
Wave height and direction,Mooloolaba,-26.566,153.18117,2015 data,1/01/2015,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-mooloolaba/resource/81df149b-67fc-4e5c-8ab8-b479001e04eb,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/mooloolaba/
Wave height and direction,Moore Park,-24.708333,152.285667,Historic data,18/02/1986,4/08/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/f278d738-11ac-4efb-a291-a2a1c73caf96,
Wave height and direction,Moreton Bay,-27.250833,153.199167,Historic data,19/10/2000,24/06/2010,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/880b6170-6a1a-4e44-b763-c822fe0eb1da,
Wave height and direction,Nerang,-27.94,153.438667,Historic data,13/07/1984,9/05/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/b8e54de0-c342-4e66-b248-48feb431c9ef,
Wave height and direction,Noosa Nearshore 19,-26.383333,153.083333,Historic data,14/11/1980,21/06/1981,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/d702cb68-9e55-41ff-a06d-b000a188a64e,
Wave height and direction,Noosa Nearshore Buoy 26,-26.3835,153.088833,Historic data,9/02/1989,21/08/1992,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/f6a99449-924c-4195-a562-66ea7cc98428,
Wave height and direction,Noosa Offshore Buoy 20,-26.383333,153.133333,Historic data,14/11/1980,22/01/1981,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/e82c0a9e-56bd-44e3-a0ea-fdec7c7b9970,
Wave height and direction,North Moreton Bay,-26.8985,153.2788,Historic data,8/04/2010,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-north-moreton/resource/6ab26f13-ee41-4ef1-ba22-846aaeaaee6f,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/north-moreton-bay/
Wave height and direction,Repulse Bay,-20.628,148.858833,Historic data,2/06/1994,22/10/1995,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/e5bb09bf-b945-4ff6-910f-09f336899f3a,
Wave height and direction,Rosslyn Bay Nearshore,-23.1625,150.7875,Historic data,13/02/1987,13/04/1987,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/6c703695-cdba-4ff3-a414-d144f952af15,
Wave height and direction,Rosslyn Bay Offshore,-23.079167,150.929167,Historic data,21/02/1987,20/04/1987,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/7ec7d4d1-6429-4502-a547-574be6fc8891,
Wave height and direction,Toogoom,-25.23,152.706667,Historic data,1/05/1985,22/08/1985,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/d1de1332-57c0-46b5-a131-faab14e6fe1f,
Wave height and direction,Townsville,-19.159167,147.059333,2012 data,1/01/2012,31/12/2012,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-townsville/resource/f712ff08-ba37-43eb-a315-43235b7cca7c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/townsville/
Wave height and direction,Townsville,-19.159167,147.059333,2013 data,1/01/2013,31/12/2013,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-townsville/resource/5270c652-22f5-4672-8a57-01abc628d856,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/townsville/
Wave height and direction,Townsville,-19.159167,147.059333,2014 data,1/01/2014,31/12/2014,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-townsville/resource/82805b5c-c685-4288-85fd-1942345eb232,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/townsville/
Wave height and direction,Townsville,-19.159167,147.059333,1975-2011 data,20/11/1975,31/12/2011,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-townsville/resource/2b88260d-a6ca-489f-9fc3-12d8f77f5c9e,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/townsville/
Wave height and direction,Townsville,-19.159167,147.059333,Near real-time data,,,7,Day,Hourly,https://data.qld.gov.au/dataset/coastal-data-system-near-real-time-wave-data/resource/2bbef99e-9974-49b9-a316-57402b00609c,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/townsville/
Wave height and direction,Weipa,-12.677167,141.741667,Historic data,22/12/1978,12/01/2009,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/8b1c641d-d380-43da-a51c-1e99694e1c69,
Wave height and direction,Woodgate,-25.1,152.566667,Historic data,5/09/1985,5/02/1986,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/85b222e7-26d5-4b4f-acb7-6d2e0b2305bf,
Wave height and direction,Woorim,-27.071167,153.208,Historic data,24/09/1988,15/08/2003,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/fb9637fd-d136-4eb3-9b7a-99ef2b37e56e,
Wave height and direction,Yabulu,-19.139167,146.645333,Historic data,19/03/1986,14/04/1987,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/0b9d8cb0-e1e3-4fd8-bca1-c6920d2d6e7c,
Wave height and direction,Yeppoon,-23.116667,151.066667,Historic data,19/12/1974,6/03/1978,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-historical-wave-data/resource/fb8bd36b-7b9a-4f76-beac-6b0fd0a572a6,
Wave height and direction,Bundaberg,-24.6718,152.501,2015 data,8/09/2015,31/12/2015,,,Historic,https://data.qld.gov.au/dataset/coastal-data-system-waves-bundaberg/resource/e323539b-6682-4d9e-a2ac-c3c07d63875a,http://www.qld.gov.au/environment/coasts-waterways/beach/waves-sites/bundaberg/
